,Gene name,Gene type,Gene description
12815,CAVIN1,protein_coding,caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]
12816,ZPR1,protein_coding,ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051]
12817,REP15,protein_coding,RAB15 effector protein [Source:HGNC Symbol;Acc:HGNC:33748]
12818,MRPS35,protein_coding,mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]
12819,STAT3,protein_coding,signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]
12820,BOLA3,protein_coding,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]
12821,MROH2B,protein_coding,maestro heat like repeat family member 2B [Source:HGNC Symbol;Acc:HGNC:26857]
12822,OR5C1,protein_coding,olfactory receptor family 5 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8331]
12823,KLHL42,protein_coding,kelch like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]
12824,STPG3,protein_coding,sperm-tail PG-rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:37285]
12825,RBM25,protein_coding,RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]
12826,MOB1A,protein_coding,MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015]
12827,POM121,protein_coding,POM121 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:19702]
12828,PTHLH,protein_coding,parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]
12829,MTHFD2,protein_coding,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]"
12830,BAZ1B,protein_coding,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]
12831,CEP290,protein_coding,centrosomal protein 290 [Source:HGNC Symbol;Acc:HGNC:29021]
12832,SNAPC3,protein_coding,small nuclear RNA activating complex polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:11136]
12833,BCL7B,protein_coding,BAF chromatin remodeling complex subunit BCL7B [Source:HGNC Symbol;Acc:HGNC:1005]
12834,OR10H1,protein_coding,olfactory receptor family 10 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:8172]
12835,OR7A10,protein_coding,olfactory receptor family 7 subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:8356]
12836,NR2F6,protein_coding,nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]
12837,DAB2,protein_coding,DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]
12838,APOA5,protein_coding,apolipoprotein A5 [Source:HGNC Symbol;Acc:HGNC:17288]
12839,APOA4,protein_coding,apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]
12840,APOC3,protein_coding,apolipoprotein C3 [Source:HGNC Symbol;Acc:HGNC:610]
12841,NXNL2,protein_coding,nucleoredoxin like 2 [Source:HGNC Symbol;Acc:HGNC:30482]
12842,UNC13B,protein_coding,unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]
12843,GTF2IRD1,protein_coding,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]
12844,KCTD5,protein_coding,potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423]
12845,ODF3L2,protein_coding,outer dense fiber of sperm tails 3 like 2 [Source:HGNC Symbol;Acc:HGNC:26841]
12846,USP37,protein_coding,ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:HGNC:20063]
12847,NECTIN2,protein_coding,nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]
12848,SMIM40,protein_coding,small integral membrane protein 40 [Source:HGNC Symbol;Acc:HGNC:54073]
12849,SLC22A7,protein_coding,solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]
12850,APOA1,protein_coding,apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]
12851,PRSS27,protein_coding,serine protease 27 [Source:HGNC Symbol;Acc:HGNC:15475]
12852,TMEM202,protein_coding,transmembrane protein 202 [Source:HGNC Symbol;Acc:HGNC:33733]
12853,TOMM40,protein_coding,translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]
12854,SNCA,protein_coding,synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]
12855,HEXA,protein_coding,hexosaminidase subunit alpha [Source:HGNC Symbol;Acc:HGNC:4878]
12856,SIK3,protein_coding,SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165]
12857,CRIP3,protein_coding,cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751]
12858,PAPLN,protein_coding,"papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]"
12859,VWF,protein_coding,von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]
12860,ENPP1,protein_coding,ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]
12861,APOE,protein_coding,apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]
12862,TENM2,protein_coding,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943]
12863,APOC1,protein_coding,apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]
12864,C16orf89,protein_coding,chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]
12865,APOC4,protein_coding,apolipoprotein C4 [Source:HGNC Symbol;Acc:HGNC:611]
12866,APOC2,protein_coding,apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609]
12867,CLPTM1,protein_coding,CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087]
12868,DEF8,protein_coding,differentially expressed in FDCP 8 homolog [Source:HGNC Symbol;Acc:HGNC:25969]
12869,FICD,protein_coding,FIC domain protein adenylyltransferase [Source:HGNC Symbol;Acc:HGNC:18416]
12870,C9,protein_coding,complement C9 [Source:HGNC Symbol;Acc:HGNC:1358]
12871,SART3,protein_coding,"spliceosome associated factor 3, U4/U6 recycling protein [Source:HGNC Symbol;Acc:HGNC:16860]"
12872,POM121C,protein_coding,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005]
12873,CNOT9,protein_coding,CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]
12874,MMRN1,protein_coding,multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]
12875,PNMA6E,protein_coding,PNMA family member 6E [Source:HGNC Symbol;Acc:HGNC:50767]
12876,F12,protein_coding,coagulation factor XII [Source:HGNC Symbol;Acc:HGNC:3530]
12877,ATP2B3,protein_coding,ATPase plasma membrane Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:816]
12878,SPDL1,protein_coding,spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]
12879,NUMB,protein_coding,NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]
12880,HIP1,protein_coding,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
12881,OR56A3,protein_coding,olfactory receptor family 56 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:14786]
12882,MTHFD2L,protein_coding,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like [Source:HGNC Symbol;Acc:HGNC:31865]
12883,OR51M1,protein_coding,olfactory receptor family 51 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14847]
12884,OR51I2,protein_coding,olfactory receptor family 51 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15201]
12885,BSCL2,protein_coding,"BSCL2 lipid droplet biogenesis associated, seipin [Source:HGNC Symbol;Acc:HGNC:15832]"
12886,DENND4B,protein_coding,DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044]
12887,PLCD4,protein_coding,phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]
12888,EREG,protein_coding,epiregulin [Source:HGNC Symbol;Acc:HGNC:3443]
12889,ZNF563,protein_coding,zinc finger protein 563 [Source:HGNC Symbol;Acc:HGNC:30498]
12890,AREG,protein_coding,amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]
12891,ECM2,protein_coding,extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]
12892,ZNF442,protein_coding,zinc finger protein 442 [Source:HGNC Symbol;Acc:HGNC:20877]
12893,MSMO1,protein_coding,methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]
12894,ZNF799,protein_coding,zinc finger protein 799 [Source:HGNC Symbol;Acc:HGNC:28071]
12895,INSYN2B,protein_coding,inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]
12896,,protein_coding,novel zinc finger protein
12897,ZNF443,protein_coding,zinc finger protein 443 [Source:HGNC Symbol;Acc:HGNC:20878]
12898,LHX6,protein_coding,LIM homeobox 6 [Source:HGNC Symbol;Acc:HGNC:21735]
12899,DOCK2,protein_coding,dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]
12900,CRTC2,protein_coding,CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]
12901,CPE,protein_coding,carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]
12902,ZNF709,protein_coding,zinc finger protein 709 [Source:HGNC Symbol;Acc:HGNC:20629]
12903,OR52K2,protein_coding,olfactory receptor family 52 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15223]
12904,OR52K1,protein_coding,olfactory receptor family 52 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15222]
12905,CCDC87,protein_coding,coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]
12906,ISCU,protein_coding,iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]
12907,CCS,protein_coding,copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]
12908,ALPK1,protein_coding,alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]
12909,GCDH,protein_coding,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]
12910,CCL26,protein_coding,C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]
12911,CCL24,protein_coding,C-C motif chemokine ligand 24 [Source:HGNC Symbol;Acc:HGNC:10623]
12912,BCS1L,protein_coding,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]"
12913,RHBDD2,protein_coding,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]
12914,RBM14,protein_coding,RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]
12915,ZNF710,protein_coding,zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]
12916,TCEAL6,protein_coding,transcription elongation factor A like 6 [Source:HGNC Symbol;Acc:HGNC:24553]
12917,CREB3L4,protein_coding,cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854]
12918,TMEM119,protein_coding,transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]
12919,DLG3,protein_coding,discs large MAGUK scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:2902]
12920,RBM4,protein_coding,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
12921,IDH2,protein_coding,isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]
12922,SYCE2,protein_coding,synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]
12923,TMEM120A,protein_coding,transmembrane protein 120A [Source:HGNC Symbol;Acc:HGNC:21697]
12924,EMP1,protein_coding,epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]
12925,TAF1C,protein_coding,"TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]"
12926,MYADM,protein_coding,myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]
12927,USP46,protein_coding,ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]
12928,RBM4B,protein_coding,RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]
12929,EIF4B,protein_coding,eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]
12930,PRKCG,protein_coding,protein kinase C gamma [Source:HGNC Symbol;Acc:HGNC:9402]
12931,ZNF774,protein_coding,zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]
12932,ARHGAP32,protein_coding,Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]
12933,ERP44,protein_coding,endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]
12934,RIOX1,protein_coding,ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]
12935,NFKBIA,protein_coding,NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]
12936,IQGAP1,protein_coding,IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
12937,TMEM192,protein_coding,transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]
12938,PRKAA1,protein_coding,protein kinase AMP-activated catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9376]
12939,STYXL1,protein_coding,serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165]
12940,MIPOL1,protein_coding,mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]
12941,JTB,protein_coding,jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]
12942,FAT1,protein_coding,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]
12943,RNF25,protein_coding,ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662]
12944,LAMB2,protein_coding,laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]
12945,PPP1R26,protein_coding,protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]
12946,PIERCE1,protein_coding,piercer of microtubule wall 1 [Source:HGNC Symbol;Acc:HGNC:28435]
12947,SLC7A7,protein_coding,solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]
12948,CACNG7,protein_coding,calcium voltage-gated channel auxiliary subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:13626]
12949,RPL37,protein_coding,ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]
12950,CSTF2,protein_coding,cleavage stimulation factor subunit 2 [Source:HGNC Symbol;Acc:HGNC:2484]
12951,LCN1,protein_coding,lipocalin 1 [Source:HGNC Symbol;Acc:HGNC:6525]
12952,RAB13,protein_coding,"RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]"
12953,CACNG8,protein_coding,calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]
12954,STK36,protein_coding,serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]
12955,CLRN2,protein_coding,clarin 2 [Source:HGNC Symbol;Acc:HGNC:33939]
12956,CARD6,protein_coding,caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]
12957,SLCO1C1,protein_coding,solute carrier organic anion transporter family member 1C1 [Source:HGNC Symbol;Acc:HGNC:13819]
12958,CACNG6,protein_coding,calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]
12959,LAP3,protein_coding,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
12960,MDH2,protein_coding,malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]
12961,OBP2A,protein_coding,odorant binding protein 2A [Source:HGNC Symbol;Acc:HGNC:23380]
12962,MAP3K1,protein_coding,mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]
12963,CCDC71,protein_coding,coiled-coil domain containing 71 [Source:HGNC Symbol;Acc:HGNC:25760]
12964,NOX1,protein_coding,NADPH oxidase 1 [Source:HGNC Symbol;Acc:HGNC:7889]
12965,KLHDC8B,protein_coding,kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]
12966,RPS27,protein_coding,ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]
12967,SETD9,protein_coding,SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]
12968,NUP214,protein_coding,nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]
12969,POLN,protein_coding,DNA polymerase nu [Source:HGNC Symbol;Acc:HGNC:18870]
12970,C1orf52,protein_coding,chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]
12971,C3orf84,protein_coding,chromosome 3 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:44666]
12972,CLRN1,protein_coding,clarin 1 [Source:HGNC Symbol;Acc:HGNC:12605]
12973,MRPS24,protein_coding,mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]
12974,CEP104,protein_coding,centrosomal protein 104 [Source:HGNC Symbol;Acc:HGNC:24866]
12975,NUP43,protein_coding,nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]
12976,AMDHD2,protein_coding,amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]
12977,KIF21A,protein_coding,kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]
12978,CDKL3,protein_coding,cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483]
12979,ACAD11,protein_coding,acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]
12980,ANO5,protein_coding,anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]
12981,KCNH4,protein_coding,potassium voltage-gated channel subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:6253]
12982,URGCP,protein_coding,upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]
12983,MXD4,protein_coding,MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]
12984,ARRDC2,protein_coding,arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]
12985,XKRX,protein_coding,XK related X-linked [Source:HGNC Symbol;Acc:HGNC:29845]
12986,HCRT,protein_coding,hypocretin neuropeptide precursor [Source:HGNC Symbol;Acc:HGNC:4847]
12987,BGN,protein_coding,biglycan [Source:HGNC Symbol;Acc:HGNC:1044]
12988,ZFYVE28,protein_coding,zinc finger FYVE-type containing 28 [Source:HGNC Symbol;Acc:HGNC:29334]
12989,SPINT1,protein_coding,"serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]"
12990,GHDC,protein_coding,GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]
12991,LRP11,protein_coding,LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]
12992,UBE2D4,protein_coding,ubiquitin conjugating enzyme E2 D4 (putative) [Source:HGNC Symbol;Acc:HGNC:21647]
12993,RAET1G,protein_coding,retinoic acid early transcript 1G [Source:HGNC Symbol;Acc:HGNC:16795]
12994,UBE2B,protein_coding,ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]
12995,FZR1,protein_coding,fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824]
12996,TTLL4,protein_coding,tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]
12997,FGF13,protein_coding,fibroblast growth factor 13 [Source:HGNC Symbol;Acc:HGNC:3670]
12998,ULBP2,protein_coding,UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]
12999,CDKN2AIPNL,protein_coding,CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545]
13000,SNX14,protein_coding,sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]
13001,EBF1,protein_coding,EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]
13002,ZNF207,protein_coding,zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]
13003,ACKR4,protein_coding,atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]
13004,FBXL19,protein_coding,F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]
13005,WDR37,protein_coding,WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]
13006,GLRA2,protein_coding,glycine receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4327]
13007,CFAP99,protein_coding,cilia and flagella associated protein 99 [Source:HGNC Symbol;Acc:HGNC:51180]
13008,TMEM40,protein_coding,transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]
13009,LAMP2,protein_coding,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]
13010,GRID2,protein_coding,glutamate ionotropic receptor delta type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4576]
13011,CLK3,protein_coding,CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]
13012,OR52M1,protein_coding,olfactory receptor family 52 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:15225]
13013,OR5M1,protein_coding,olfactory receptor family 5 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:8352]
13014,BCL7C,protein_coding,BAF chromatin remodeling complex subunit BCL7C [Source:HGNC Symbol;Acc:HGNC:1006]
13015,RNF145,protein_coding,ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]
13016,OR51F2,protein_coding,olfactory receptor family 51 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:15197]
13017,OR1S1,protein_coding,olfactory receptor family 1 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:8227]
13018,OR8B3,protein_coding,olfactory receptor family 8 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8472]
13019,OR8B2,protein_coding,olfactory receptor family 8 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8471]
13020,OR10A2,protein_coding,olfactory receptor family 10 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8161]
13021,OR5A1,protein_coding,olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319]
13022,OR51G2,protein_coding,olfactory receptor family 51 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:15198]
13023,OR51A7,protein_coding,olfactory receptor family 51 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15188]
13024,OR52E4,protein_coding,olfactory receptor family 52 subfamily E member 4 [Source:HGNC Symbol;Acc:HGNC:15213]
